MLS,zipcode,longitude,latitude,year_built,bedrooms,bathrooms,garage,sold_price_log,lot_acres_log,taxes_log,sqrt_ft_log,kitchen_features,fireplaces,floor_covering
21530491,85637,-110.3782,31.356362,1941.0,13,10.0,0.0,15.483217567201578,7.675546002537848,8.570354739530469,9.259225769705994,"Dishwasher, Freezer, Refrigerator, Oven",6,"Mexican Tile, Wood"
21529082,85646,-111.045371,31.594213,1997.0,2,2.0,0.0,15.250595321348806,7.443078374348515,9.251804720143152,8.895766604056085,"Dishwasher, Garbage Disposal",5,"Natural Stone, Other"
3054672,85646,-111.040707,31.594844,1997.0,2,3.0,3.0,15.250595321348806,7.443078374348515,9.257510176452573,8.164225652265827,"Dishwasher, Garbage Disposal, Refrigerator",5,"Natural Stone, Other: Rock"
21919321,85646,-111.035925,31.645878,1930.0,7,5.0,4.0,15.319588176962746,6.457820908150012,9.038315224757108,9.10719961305667,"Dishwasher, Double Sink, Pantry: Butler, Refrigerator",4,"Ceramic Tile, Laminate, Wood"
21306357,85750,-110.813768,32.285162,1995.0,4,6.0,3.0,15.042648271951114,1.43746264769429,9.641733102094262,8.763584409450138,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Concrete"
21528016,85718,-110.910593,32.33909,1999.0,3,4.0,3.0,14.99416586199818,0.9820784724121581,10.23292941963613,8.830981510952498,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood, Other"
21610478,85712,-110.883315,32.261069,2001.0,9,8.0,4.0,14.690979711984754,1.1314021114911006,9.8542668456965,9.394826251599515,"Dishwasher, Garbage Disposal, Oven",6,"Carpet, Natural Stone, Wood, Other"
21211741,85750,-110.861002,32.331603,2011.0,6,8.0,4.0,14.731801689838349,0.7275486072772778,9.982622155699856,9.09627541568821,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone, Wood"
21324646,85718,-110.912156,32.343601,2002.0,5,7.0,3.0,15.123843647884687,2.0451088625993306,10.130439442912685,8.56388591940822,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood, Other"
21812010,85750,-110.83795,32.327575,2007.0,5,6.0,3.0,14.99416586199818,1.5107219394949427,9.848878767980258,8.776630098427717,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: CORIAN, Microwave: Built In, Oven: Built In",2,"Carpet, Concrete"
21900396,85640,-111.045441,31.562121,1935.0,5,5.0,5.0,14.836708542788232,4.998427750988511,8.899916316551797,8.53070154144103,"Freezer, Refrigerator, Appliance Color: Stainless, Countertops: wood and granite, Oven: 2 ovens-Main 1-GH",5,"Concrete, Natural Stone, Wood"
21131956,85718,-110.918294,32.341609,2009.0,5,6.0,3.0,14.53335083891935,0.9745596399981308,10.100451386066952,8.886132618174951,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood"
21217839,85637,-110.736202,31.721347,1995.0,6,7.0,3.0,14.557448378884015,3.4210000089583352,9.369393301830783,8.772610303280743,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Mexican Tile, Natural Stone, Wood"
21625369,85658,-111.049837,32.483063,2015.0,4,6.0,3.0,14.603968372873895,1.0367368849500223,8.55633313207674,8.670257567143075,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Natural Stone
21534099,85739,-110.883068,32.508778,2008.0,3,3.0,0.0,14.914123179965662,0.688134638736401,10.297891713284868,8.037866234709618,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Natural Stone, Wood"
21225585,85739,-110.883252,32.507699,2008.0,3,3.0,0.0,14.77102238760702,0.688134638736401,9.800623917076889,8.037866234709618,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Natural Stone, Wood"
21700487,85750,-110.843588,32.327533,2002.0,3,6.0,3.0,14.914123179965662,1.410986973710262,10.087526799921239,8.956350940490871,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Black, Countertops: Granite",3,"Carpet, Natural Stone"
21300933,85718,-110.942458,32.350702,2010.0,4,5.0,4.0,14.731801689838349,0.8109302162163288,9.881558866778482,8.582793648500186,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone"
21324339,85739,-110.883239,32.50904,2008.0,3,3.0,0.0,14.77102238760702,0.688134638736401,9.773844590158408,8.037866234709618,"Dishwasher, Refrigerator, Microwave, Oven",3,"Natural Stone, Wood"
21400806,85750,-110.837572,32.328412,1983.0,4,5.0,3.0,14.845130332288226,4.543294782270004,10.013283218359012,8.707978826622321,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete, Natural Stone, Wood"
21207846,85739,-110.883065,32.508778,2008.0,3,3.0,0.0,14.77102238760702,0.688134638736401,9.077305998674234,8.037866234709618,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Natural Stone, Wood"
21301309,85750,-110.848679,32.321134,2001.0,5,6.0,3.0,14.508658238524095,0.49469624183610705,9.33459133431404,8.918917979908679,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone, Wood, Other"
21503191,85718,-110.918097,32.337925,2005.0,4,7.0,4.0,14.690979711984754,1.4861396960896067,10.028223692572658,8.757311846936409,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood"
21331920,85718,-110.933703,32.304249,1936.0,7,8.0,2.0,14.48334044336031,2.6504210882655737,9.702288939972485,8.638702608813436,"Dishwasher, Garbage Disposal, Refrigerator, Oven",7,"Carpet, Concrete, Mexican Tile"
21701192,85750,-110.809735,32.280309,1998.0,3,4.0,3.0,14.690979711984754,0.49469624183610705,9.511985998645338,8.445052513638554,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Marble",3,"Carpet, Ceramic Tile, Natural Stone"
21828650,85718,-110.922044,32.290263,2004.0,5,8.0,4.0,14.751604309291395,1.3454723665996355,10.002041556358996,9.000976444070345,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Countertops: granite",6,"Carpet, Concrete, Natural Stone, Wood"
21830939,85739,-110.883055,32.508861,2008.0,3,3.0,0.0,14.77102238760702,0.13976194237515868,10.311391683807598,8.037866234709618,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Concrete, Microwave: Drawer",3,"Natural Stone, Wood"
21810373,85658,-111.039845,32.451596,2007.0,3,5.0,3.0,14.669926311652166,2.639057329615259,10.350606309244405,8.592671652592143,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless, Microwave: Built In, Oven: Double Wall",6,Concrete
21332804,85718,-110.910663,32.338282,1997.0,5,6.0,3.0,14.59253968227493,0.8197798314933114,9.989496427188168,8.872487182278038,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave",2,"Carpet, Natural Stone"
21424469,85609,-110.095713,32.057222,1985.0,2,2.0,0.0,14.731801689838349,6.955764185668449,7.800818324736988,7.971085753505607,"Refrigerator, Oven",1,"Carpet, Mexican Tile, Other"
21906412,85750,-110.858327,32.331597,2018.0,6,6.0,4.0,14.669926311652166,0.9360933591703348,8.688116703257823,8.713417653379183,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",3,Natural Stone
21903141,85718,-110.913573,32.337226,2019.0,4,5.0,3.0,14.557448378884015,0.6981347220709844,8.66319648553608,8.660080678964786,"Desk, Dishwasher, Double Sink, Freezer, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite & Quartz, Microwave: Stainless, Oven: Stainless",3,"Carpet, Other: Porcelain"
